Timestep,entities_sector_0,entities_sector_1,entities_sector_2,entities_sector_3,mov_0_to_0,mov_0_to_1,mov_0_to_2,mov_0_to_3,mov_1_to_0,mov_1_to_1,mov_1_to_2,mov_1_to_3,mov_2_to_0,mov_2_to_1,mov_2_to_2,mov_2_to_3,mov_3_to_0,mov_3_to_1,mov_3_to_2,mov_3_to_3
16800,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15470,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6300,17.0,6.0,16.0,14.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,14.0
11780,2.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
16010,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11770,2.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
9680,6.0,4.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
5050,31.0,17.0,24.0,23.0,31.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0
2730,112.0,69.0,91.0,101.0,112.0,0.0,1.0,1.0,0.0,69.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,99.0
9410,9.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0
11330,3.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0
3620,66.0,38.0,57.0,52.0,65.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,0.0,0.0,52.0
13860,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
6220,18.0,7.0,15.0,14.0,17.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0
20,1582.0,1734.0,847.0,839.0,1580.0,1.0,0.0,0.0,2.0,1733.0,1.0,1.0,0.0,0.0,846.0,0.0,0.0,0.0,0.0,838.0
60,1567.0,1720.0,856.0,859.0,1566.0,1.0,2.0,2.0,1.0,1719.0,1.0,1.0,0.0,0.0,853.0,0.0,0.0,0.0,0.0,856.0
3110,93.0,59.0,66.0,79.0,92.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,1.0,66.0,0.0,1.0,0.0,0.0,79.0
15930,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9620,6.0,4.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0
6650,18.0,6.0,15.0,12.0,18.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,12.0
3640,63.0,37.0,57.0,53.0,61.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,1.0,0.0,57.0,0.0,1.0,0.0,0.0,51.0
16900,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2150,175.0,117.0,126.0,143.0,171.0,0.0,2.0,1.0,0.0,117.0,0.0,1.0,1.0,0.0,124.0,0.0,3.0,0.0,0.0,141.0
8880,8.0,6.0,9.0,8.0,8.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0
270,1402.0,1517.0,844.0,875.0,1397.0,1.0,4.0,4.0,1.0,1514.0,2.0,3.0,2.0,2.0,838.0,0.0,2.0,0.0,0.0,868.0
12320,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
5250,27.0,18.0,21.0,18.0,27.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,18.0
15700,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13750,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
6380,18.0,7.0,16.0,11.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,11.0
9820,5.0,4.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0
7180,14.0,8.0,13.0,10.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0
6910,17.0,8.0,13.0,9.0,17.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0
13470,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
11680,2.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
6240,18.0,7.0,15.0,13.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,13.0
70,1562.0,1715.0,858.0,867.0,1561.0,1.0,0.0,5.0,1.0,1714.0,2.0,3.0,0.0,0.0,856.0,0.0,0.0,0.0,0.0,859.0
2560,117.0,88.0,102.0,104.0,114.0,1.0,1.0,0.0,0.0,86.0,0.0,0.0,3.0,1.0,101.0,0.0,0.0,0.0,0.0,104.0
8030,11.0,8.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0
250,1417.0,1534.0,850.0,867.0,1410.0,1.0,1.0,3.0,1.0,1528.0,1.0,4.0,2.0,3.0,848.0,0.0,4.0,2.0,0.0,860.0
3360,73.0,52.0,70.0,62.0,72.0,0.0,1.0,1.0,0.0,52.0,1.0,0.0,1.0,0.0,68.0,0.0,0.0,0.0,0.0,61.0
5720,20.0,13.0,18.0,20.0,19.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,20.0
470,892.0,760.0,600.0,729.0,887.0,1.0,0.0,1.0,1.0,755.0,1.0,0.0,2.0,2.0,599.0,0.0,2.0,2.0,0.0,728.0
12690,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
1060,401.0,321.0,264.0,333.0,398.0,1.0,2.0,2.0,1.0,317.0,3.0,1.0,1.0,2.0,259.0,0.0,1.0,1.0,0.0,330.0
3490,69.0,41.0,65.0,59.0,68.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,0.0,59.0
550,727.0,628.0,509.0,617.0,724.0,1.0,0.0,0.0,1.0,623.0,0.0,1.0,1.0,3.0,509.0,0.0,1.0,1.0,0.0,616.0
2380,128.0,97.0,118.0,131.0,127.0,0.0,0.0,0.0,0.0,96.0,0.0,2.0,1.0,1.0,118.0,0.0,0.0,0.0,0.0,129.0
2130,176.0,124.0,124.0,141.0,176.0,0.0,1.0,1.0,0.0,124.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,140.0
1200,352.0,287.0,233.0,301.0,348.0,1.0,0.0,2.0,1.0,284.0,1.0,0.0,1.0,1.0,232.0,0.0,2.0,1.0,0.0,299.0
10840,5.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
11420,3.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
7930,11.0,8.0,12.0,8.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0
720,529.0,483.0,357.0,461.0,528.0,1.0,2.0,3.0,1.0,479.0,0.0,2.0,0.0,2.0,355.0,0.0,0.0,1.0,0.0,456.0
8120,10.0,8.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0
17040,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17150,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9380,7.0,5.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
450,941.0,813.0,625.0,751.0,939.0,1.0,4.0,2.0,1.0,811.0,1.0,0.0,0.0,1.0,620.0,0.0,1.0,0.0,0.0,749.0
14420,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5230,28.0,17.0,22.0,18.0,28.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,18.0
2320,136.0,100.0,124.0,134.0,135.0,0.0,2.0,0.0,0.0,99.0,0.0,1.0,1.0,1.0,122.0,0.0,0.0,0.0,0.0,133.0
6440,19.0,8.0,15.0,10.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,10.0
12600,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
12960,2.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
11310,3.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
5330,28.0,16.0,21.0,17.0,27.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,16.0
14940,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
16570,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6030,18.0,13.0,17.0,15.0,18.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,15.0
4650,32.0,22.0,35.0,32.0,32.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,32.0
12870,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
7880,11.0,8.0,12.0,8.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0
14550,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
13870,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
12250,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
600,657.0,588.0,467.0,568.0,652.0,1.0,2.0,2.0,1.0,582.0,1.0,3.0,2.0,3.0,464.0,0.0,2.0,2.0,0.0,563.0
10910,3.0,3.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
920,444.0,380.0,294.0,384.0,442.0,1.0,0.0,1.0,1.0,379.0,1.0,3.0,0.0,0.0,293.0,0.0,1.0,0.0,0.0,380.0
6660,18.0,6.0,15.0,12.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,12.0
9140,8.0,6.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0
16420,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1940,213.0,137.0,136.0,163.0,212.0,0.0,1.0,0.0,0.0,136.0,0.0,1.0,0.0,0.0,135.0,0.0,1.0,1.0,0.0,162.0
2800,110.0,65.0,88.0,94.0,110.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,3.0,0.0,94.0
6950,14.0,8.0,14.0,9.0,14.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0
11790,2.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
3590,66.0,37.0,61.0,53.0,64.0,0.0,0.0,1.0,0.0,37.0,0.0,1.0,1.0,0.0,61.0,0.0,1.0,0.0,0.0,51.0
11450,3.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
5190,29.0,18.0,23.0,18.0,29.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,18.0
12340,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
17100,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10040,5.0,4.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0
8470,7.0,8.0,10.0,8.0,7.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0
1820,225.0,158.0,154.0,178.0,222.0,1.0,2.0,0.0,1.0,157.0,1.0,1.0,1.0,0.0,151.0,0.0,1.0,0.0,0.0,177.0
11720,2.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
11820,2.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
1100,397.0,306.0,254.0,320.0,394.0,1.0,0.0,0.0,1.0,304.0,2.0,2.0,1.0,1.0,252.0,0.0,1.0,0.0,0.0,318.0
10540,4.0,5.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
10580,3.0,5.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
420,1031.0,897.0,659.0,788.0,1027.0,1.0,2.0,4.0,1.0,895.0,2.0,2.0,2.0,0.0,655.0,0.0,1.0,1.0,0.0,782.0
7460,14.0,8.0,11.0,8.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0
1250,335.0,268.0,227.0,288.0,332.0,1.0,2.0,1.0,1.0,266.0,1.0,0.0,1.0,0.0,224.0,0.0,1.0,1.0,0.0,287.0
2040,190.0,130.0,128.0,153.0,190.0,0.0,0.0,0.0,0.0,129.0,2.0,1.0,0.0,0.0,126.0,0.0,0.0,1.0,0.0,152.0
15300,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
520,794.0,662.0,550.0,665.0,791.0,1.0,0.0,1.0,1.0,657.0,0.0,3.0,2.0,3.0,550.0,0.0,0.0,1.0,0.0,661.0
12840,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
5450,23.0,16.0,20.0,18.0,23.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,18.0
680,571.0,518.0,391.0,488.0,566.0,1.0,5.0,2.0,1.0,513.0,3.0,2.0,1.0,2.0,383.0,0.0,3.0,2.0,0.0,484.0
12100,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
5070,31.0,19.0,23.0,22.0,31.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,22.0
13310,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
3290,83.0,55.0,64.0,64.0,81.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,1.0,1.0,64.0,0.0,1.0,1.0,0.0,64.0
9850,5.0,4.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0
1830,225.0,156.0,152.0,178.0,223.0,1.0,0.0,1.0,1.0,154.0,1.0,0.0,1.0,1.0,151.0,0.0,0.0,0.0,0.0,177.0
1370,317.0,255.0,207.0,255.0,315.0,2.0,1.0,0.0,1.0,250.0,4.0,1.0,0.0,2.0,202.0,0.0,1.0,1.0,0.0,254.0
8990,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0
7960,11.0,8.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0
1320,326.0,261.0,215.0,265.0,323.0,1.0,0.0,1.0,1.0,258.0,1.0,2.0,1.0,0.0,214.0,0.0,1.0,2.0,0.0,262.0
800,489.0,431.0,325.0,430.0,487.0,1.0,2.0,2.0,1.0,429.0,2.0,2.0,0.0,1.0,321.0,0.0,1.0,0.0,0.0,426.0
13830,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1050,404.0,324.0,264.0,337.0,401.0,1.0,3.0,3.0,1.0,319.0,3.0,1.0,2.0,2.0,258.0,0.0,0.0,2.0,0.0,333.0
13260,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5410,24.0,17.0,20.0,19.0,24.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,19.0
9630,6.0,4.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
4800,33.0,21.0,29.0,27.0,33.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,27.0
1650,252.0,195.0,164.0,214.0,251.0,1.0,0.0,0.0,1.0,193.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,214.0
2480,117.0,93.0,113.0,116.0,116.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,1.0,1.0,113.0,0.0,0.0,0.0,0.0,116.0
3070,91.0,59.0,72.0,79.0,89.0,0.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,71.0,0.0,2.0,0.0,0.0,79.0
4460,38.0,21.0,37.0,34.0,36.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,0.0,33.0
9740,5.0,4.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0
8580,8.0,7.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0
3340,78.0,53.0,71.0,60.0,77.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,71.0,0.0,1.0,0.0,0.0,60.0
11460,2.0,2.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
8490,7.0,8.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0
970,422.0,359.0,287.0,372.0,417.0,1.0,3.0,2.0,2.0,358.0,0.0,0.0,2.0,0.0,284.0,0.0,1.0,0.0,0.0,370.0
9940,5.0,5.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,8.0
16910,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7370,14.0,8.0,11.0,10.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0
10850,4.0,3.0,6.0,5.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
12520,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
4210,47.0,29.0,42.0,35.0,47.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,35.0
1020,416.0,337.0,270.0,354.0,412.0,1.0,0.0,1.0,1.0,332.0,0.0,1.0,3.0,1.0,270.0,0.0,0.0,3.0,0.0,352.0
4340,45.0,26.0,42.0,31.0,45.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,31.0
740,522.0,470.0,348.0,451.0,518.0,1.0,0.0,0.0,1.0,468.0,2.0,0.0,3.0,0.0,346.0,0.0,0.0,1.0,0.0,451.0
15360,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9090,7.0,6.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
10400,3.0,5.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,7.0
2280,144.0,107.0,122.0,136.0,143.0,0.0,0.0,1.0,0.0,106.0,0.0,0.0,0.0,0.0,122.0,0.0,1.0,1.0,0.0,135.0
15570,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9180,8.0,6.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0
3020,92.0,60.0,74.0,84.0,90.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,2.0,1.0,74.0,0.0,0.0,0.0,0.0,84.0
14730,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
16920,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13940,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
8240,9.0,8.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0
7620,12.0,8.0,12.0,7.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0
7330,14.0,8.0,13.0,9.0,14.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0
3880,57.0,33.0,49.0,45.0,56.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,45.0
2350,131.0,99.0,121.0,130.0,130.0,0.0,0.0,0.0,0.0,99.0,2.0,0.0,1.0,0.0,119.0,0.0,0.0,0.0,0.0,130.0
14180,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
15690,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2670,112.0,77.0,94.0,102.0,111.0,0.0,2.0,1.0,0.0,77.0,0.0,2.0,1.0,0.0,92.0,0.0,0.0,0.0,0.0,99.0
3050,91.0,58.0,72.0,82.0,91.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,82.0
11440,3.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
10270,5.0,5.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0
1170,362.0,292.0,241.0,308.0,357.0,1.0,2.0,3.0,1.0,288.0,2.0,1.0,3.0,2.0,237.0,0.0,1.0,1.0,0.0,304.0
