Timestep,Sector,Num CellSmutans,OccupiedSpace CellSmutans,Num CellSmitis,OccupiedSpace CellSmitis,Num Macromoleculeahl,OccupiedSpace Macromoleculeahl,Diffusion Rate Macromoleculeahl,EmptySpace Sector
12240,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12240,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12240,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12240,5,0,0.0,0,0.0,8,3.991234585431216e-08,1.0,4.587874960087654
12240,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12240,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
12250,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12250,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12250,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12250,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12250,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12250,5,0,0.0,0,0.0,8,3.991234585431216e-08,1.0,4.587874960087654
12250,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12250,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
12260,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12260,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12260,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12260,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12260,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12260,5,0,0.0,0,0.0,8,3.991234585431216e-08,1.0,4.587874960087654
12260,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12260,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
12270,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12270,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12270,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12270,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12270,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12270,5,0,0.0,0,0.0,8,3.991234585431216e-08,1.0,4.587874960087654
12270,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12270,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
12280,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12280,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12280,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12280,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12280,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12280,5,0,0.0,0,0.0,8,3.991234585431216e-08,1.0,4.587874960087654
12280,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12280,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
12290,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12290,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12290,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12290,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12290,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12290,5,0,0.0,0,0.0,8,3.991234585431216e-08,1.0,4.587874960087654
12290,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12290,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
12300,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12300,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12300,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12300,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12300,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12300,5,0,0.0,0,0.0,8,3.991234585431216e-08,1.0,4.587874960087654
12300,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12300,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
12310,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12310,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12310,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12310,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12310,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12310,5,0,0.0,0,0.0,7,3.492330262252314e-08,1.0,4.587874965076697
12310,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12310,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
12320,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12320,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12320,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12320,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12320,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12320,5,0,0.0,0,0.0,7,3.492330262252314e-08,1.0,4.587874965076697
12320,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12320,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
12330,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12330,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12330,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12330,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12330,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12330,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12330,6,0,0.0,0,0.0,5,2.49452161589451e-08,1.0,4.587874975054783
12330,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12340,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12340,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12340,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12340,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12340,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12340,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12340,6,0,0.0,0,0.0,5,2.49452161589451e-08,1.0,4.587874975054783
12340,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12350,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12350,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12350,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12350,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12350,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12350,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12350,6,0,0.0,0,0.0,5,2.49452161589451e-08,1.0,4.587874975054783
12350,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12360,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12360,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12360,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12360,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12360,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12360,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12360,6,0,0.0,0,0.0,5,2.49452161589451e-08,1.0,4.587874975054783
12360,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12370,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12370,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12370,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12370,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12370,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12370,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12370,6,0,0.0,0,0.0,5,2.49452161589451e-08,1.0,4.587874975054783
12370,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12380,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12380,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12380,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12380,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12380,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12380,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12380,6,0,0.0,0,0.0,5,2.49452161589451e-08,1.0,4.587874975054783
12380,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12390,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12390,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12390,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12390,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12390,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12390,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12390,6,0,0.0,0,0.0,5,2.49452161589451e-08,1.0,4.587874975054783
12390,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12400,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12400,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12400,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12400,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12400,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12400,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12400,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12400,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12410,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12410,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12410,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12410,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12410,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12410,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12410,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12410,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12420,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12420,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12420,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12420,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12420,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12420,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12420,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12420,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12430,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12430,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12430,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12430,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12430,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12430,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12430,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12430,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12440,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12440,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12440,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12440,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12440,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12440,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12440,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12440,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12450,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12450,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12450,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12450,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12450,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12450,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12450,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12450,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12460,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12460,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12460,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12460,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12460,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12460,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12460,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12460,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12470,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12470,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12470,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12470,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12470,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12470,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12470,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12470,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12480,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12480,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12480,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12480,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12480,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12480,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12480,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12480,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12490,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12490,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12490,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12490,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12490,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12490,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12490,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12490,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12500,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12500,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12500,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12500,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12500,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12500,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12500,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12500,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12510,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12510,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12510,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12510,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12510,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12510,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12510,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12510,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12520,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12520,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12520,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12520,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12520,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12520,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12520,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12520,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12530,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12530,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12530,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12530,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12530,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12530,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12530,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12530,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12540,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12540,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12540,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12540,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12540,4,1,0.5235987755982988,0,0.0,2,9.97808646357804e-09,1.0,4.064276214423614
12540,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12540,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12540,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12550,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12550,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12550,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12550,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12550,4,1,0.5235987755982988,0,0.0,2,9.97808646357804e-09,1.0,4.064276214423614
12550,5,0,0.0,0,0.0,6,2.9934259390734117e-08,1.0,4.58787497006574
12550,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12550,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
12560,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12560,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12560,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12560,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12560,4,1,0.5235987755982988,0,0.0,2,9.97808646357804e-09,1.0,4.064276214423614
12560,5,0,0.0,0,0.0,5,2.49452161589451e-08,1.0,4.587874975054783
12560,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12560,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
12570,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12570,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12570,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12570,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12570,4,1,0.5235987755982988,0,0.0,2,9.97808646357804e-09,1.0,4.064276214423614
12570,5,0,0.0,0,0.0,5,2.49452161589451e-08,1.0,4.587874975054783
12570,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12570,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
12580,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12580,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12580,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12580,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12580,4,1,0.5235987755982988,0,0.0,2,9.97808646357804e-09,1.0,4.064276214423614
12580,5,0,0.0,0,0.0,5,2.49452161589451e-08,1.0,4.587874975054783
12580,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12580,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
12590,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12590,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12590,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12590,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12590,4,1,0.5235987755982988,0,0.0,2,9.97808646357804e-09,1.0,4.064276214423614
12590,5,0,0.0,0,0.0,5,2.49452161589451e-08,1.0,4.587874975054783
12590,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12590,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
12600,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12600,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12600,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12600,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12600,4,1,0.5235987755982988,0,0.0,2,9.97808646357804e-09,1.0,4.064276214423614
12600,5,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12600,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12600,7,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
12610,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12610,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12610,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12610,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12610,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12610,5,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
12610,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12610,7,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
12620,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12620,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12620,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12620,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12620,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12620,5,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
12620,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12620,7,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
12630,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12630,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12630,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12630,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12630,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12630,5,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
12630,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12630,7,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
12640,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12640,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12640,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12640,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12640,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12640,5,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
12640,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12640,7,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
12650,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12650,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12650,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12650,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12650,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12650,5,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
12650,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12650,7,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
12660,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
12660,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12660,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12660,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
12660,4,1,0.5235987755982988,0,0.0,3,1.4967129695367058e-08,1.0,4.064276209434571
12660,5,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
12660,6,0,0.0,0,0.0,4,1.995617292715608e-08,1.0,4.587874980043827
12660,7,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
12670,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
